species	qma	stat
LIN	LIN6	618
LIN	LIN6	614
LIN	LIN6	616
LIN	LIN6	619
LIN	LIN6	609
LIN	LIN6	617
LIN	LIN6	620
LIN	LIN6	607
LIN	LIN6	621
LIN	LIN6	624
LIN	LIN6	603
LIN	LIN6	504
LIN	LIN6	303
LIN	LIN6	606
LIN	LIN6	610
LIN	LIN6	612
LIN	LIN6	604
LIN	LIN6	302
LIN	LIN6	605
LIN	LIN6	611
LIN	LIN2	203
LIN	LIN2	202
LIN	LIN2	204
LIN	LIN2	201
LIN	LIN2	011
LIN	LIN2	012
LIN	LIN2	015
LIN	LIN2	018
LIN	LIN2	016
LIN	LIN2	017
LIN	LIN2	013
LIN	LIN2	014
LIN	LIN2	205
LIN	LIN2	206
LIN	LIN2	019
LIN	LIN3	301
LIN	LIN3	018
LIN	LIN3	020
LIN	LIN3	023
LIN	LIN3	022
LIN	LIN3	024
LIN	LIN3	026
LIN	LIN3	027
LIN	LIN3	303
LIN	LIN3	302
LIN	LIN3	605
LIN	LIN3	019
LIN	LIN3	021
LIN	LIN1	102
LIN	LIN1	103
LIN	LIN1	107
LIN	LIN1	004
LIN	LIN1	008
LIN	LIN1	006
LIN	LIN1	007
LIN	LIN1	009
LIN	LIN1	010
LIN	LIN1	041
LIN	LIN1	042
LIN	LIN1	046
LIN	LIN1	044
LIN	LIN1	043
LIN	LIN1	009H
LIN	LIN1	003
LIN	LIN1	005
LIN	LIN1	106
LIN	LIN1	001
LIN	LIN1	048
LIN	LIN1	047
LIN	LIN1	002
LIN	LIN1	105
LIN	LIN1	101
LIN	LIN1	104
LIN	LIN1	045
LIN	LIN7	704
LIN	LIN7	705
LIN	LIN7	702
LIN	LIN7	703
LIN	LIN7	018
LIN	LIN7	032
LIN	LIN7	033
LIN	LIN7	034
LIN	LIN7	035
LIN	LIN7	036
LIN	LIN7	040
LIN	LIN7	037
LIN	LIN7	039
LIN	LIN7	038
LIN	LIN7	041
LIN	LIN7	016
LIN	LIN7	017
LIN	LIN7	801
LIN	LIN7	701
LIN	LIN7	706
MAK	MAK1	092
MAK	MAK1	203
MAK	MAK1	412
MAK	MAK1	301
MAK	MAK1	608
MAK	MAK1	602
MAK	MAK1	623
MAK	MAK1	622
MAK	MAK1	625
MAK	MAK1	502
MAK	MAK1	704
MAK	MAK1	102
MAK	MAK1	091
MAK	MAK1	202
MAK	MAK1	204
MAK	MAK1	411
MAK	MAK1	615
MAK	MAK1	613
MAK	MAK1	601
MAK	MAK1	618
MAK	MAK1	705
MAK	MAK1	702
MAK	MAK1	103
MAK	MAK1	107
MAK	MAK1	410
MAK	MAK1	408
MAK	MAK1	614
MAK	MAK1	616
MAK	MAK1	619
MAK	MAK1	503
MAK	MAK1	703
MAK	MAK1	409
MAK	MAK1	407
MAK	MAK1	609
MAK	MAK1	617
MAK	MAK1	620
MAK	MAK1	607
MAK	MAK1	621
MAK	MAK1	624
MAK	MAK1	093
MAK	MAK1	094
MAK	MAK1	201
MAK	MAK1	004
MAK	MAK1	008
MAK	MAK1	006
MAK	MAK1	007
MAK	MAK1	009
MAK	MAK1	010
MAK	MAK1	011
MAK	MAK1	012
MAK	MAK1	015
MAK	MAK1	018
MAK	MAK1	020
MAK	MAK1	023
MAK	MAK1	022
MAK	MAK1	024
MAK	MAK1	026
MAK	MAK1	027
MAK	MAK1	028
MAK	MAK1	031
MAK	MAK1	032
MAK	MAK1	025
MAK	MAK1	033
MAK	MAK1	034
MAK	MAK1	035
MAK	MAK1	036
MAK	MAK1	040
MAK	MAK1	037
MAK	MAK1	039
MAK	MAK1	038
MAK	MAK1	041
MAK	MAK1	042
MAK	MAK1	046
MAK	MAK1	044
MAK	MAK1	043
MAK	MAK1	049
MAK	MAK1	050
MAK	MAK1	051
MAK	MAK1	052
MAK	MAK1	009H
MAK	MAK1	016
MAK	MAK1	017
MAK	MAK1	029
MAK	MAK1	030
MAK	MAK1	013
MAK	MAK1	014
MAK	MAK1	003
MAK	MAK1	005
MAK	MAK1	106
MAK	MAK1	001
MAK	MAK1	048
MAK	MAK1	047
MAK	MAK1	002
MAK	MAK1	205
MAK	MAK1	401
MAK	MAK1	402
MAK	MAK1	403
MAK	MAK1	404
MAK	MAK1	801
MAK	MAK1	405
MAK	MAK1	406
MAK	MAK1	206
MAK	MAK1	701
MAK	MAK1	105
MAK	MAK1	101
MAK	MAK1	706
MAK	MAK1	501
MAK	MAK1	104
MAK	MAK1	603
MAK	MAK1	504
MAK	MAK1	303
MAK	MAK1	606
MAK	MAK1	610
MAK	MAK1	612
MAK	MAK1	604
MAK	MAK1	302
MAK	MAK1	605
MAK	MAK1	611
MAK	MAK1	045
MAK	MAK1	019
MAK	MAK1	021
MDI	MDI4	412
MDI	MDI4	411
MDI	MDI4	410
MDI	MDI4	408
MDI	MDI4	409
MDI	MDI4	407
MDI	MDI4	049
MDI	MDI4	050
MDI	MDI4	051
MDI	MDI4	052
MDI	MDI4	401
MDI	MDI4	402
MDI	MDI4	403
MDI	MDI4	404
MDI	MDI4	405
MDI	MDI4	406
MDI	MDI5	502
MDI	MDI5	503
MDI	MDI5	026
MDI	MDI5	027
MDI	MDI5	028
MDI	MDI5	031
MDI	MDI5	032
MDI	MDI5	025
MDI	MDI5	029
MDI	MDI5	030
MDI	MDI5	501
MDI	MDI5	504
MDI	MDI8	036
MDI	MDI8	040
MDI	MDI8	037
MDI	MDI8	039
MDI	MDI8	041
MDI	MDI8	016
MDI	MDI8	017
MDI	MDI8	801
MDI	MDI7	704
MDI	MDI7	705
MDI	MDI7	702
MDI	MDI7	703
MDI	MDI7	018
MDI	MDI7	032
MDI	MDI7	033
MDI	MDI7	034
MDI	MDI7	035
MDI	MDI7	036
MDI	MDI7	040
MDI	MDI7	037
MDI	MDI7	039
MDI	MDI7	038
MDI	MDI7	017
MDI	MDI7	701
MDI	MDI7	706
MDI	MDI3	301
MDI	MDI3	018
MDI	MDI3	020
MDI	MDI3	023
MDI	MDI3	022
MDI	MDI3	024
MDI	MDI3	026
MDI	MDI3	027
MDI	MDI3	303
MDI	MDI3	302
MDI	MDI3	605
MDI	MDI3	019
MDI	MDI3	021
MDI	MDI9	102
MDI	MDI9	103
MDI	MDI9	041
MDI	MDI9	042
MDI	MDI9	046
MDI	MDI9	044
MDI	MDI9	043
MDI	MDI9	048
MDI	MDI9	047
MDI	MDI9	101
MDI	MDI9	104
MDI	MDI9	045
MDI	MDI1	107
MDI	MDI1	004
MDI	MDI1	008
MDI	MDI1	006
MDI	MDI1	007
MDI	MDI1	009
MDI	MDI1	010
MDI	MDI1	009H
MDI	MDI1	003
MDI	MDI1	005
MDI	MDI1	106
MDI	MDI1	001
MDI	MDI1	002
MDI	MDI1	105
MDI	MDI2	203
MDI	MDI2	202
MDI	MDI2	204
MDI	MDI2	201
MDI	MDI2	011
MDI	MDI2	012
MDI	MDI2	015
MDI	MDI2	018
MDI	MDI2	016
MDI	MDI2	017
MDI	MDI2	013
MDI	MDI2	014
MDI	MDI2	205
MDI	MDI2	206
MDI	MDI2	019
MMI	MMI4	412
MMI	MMI4	411
MMI	MMI4	410
MMI	MMI4	408
MMI	MMI4	409
MMI	MMI4	407
MMI	MMI4	049
MMI	MMI4	050
MMI	MMI4	051
MMI	MMI4	052
MMI	MMI4	401
MMI	MMI4	402
MMI	MMI4	403
MMI	MMI4	404
MMI	MMI4	405
MMI	MMI4	406
MMI	MMI5	502
MMI	MMI5	503
MMI	MMI5	026
MMI	MMI5	027
MMI	MMI5	028
MMI	MMI5	031
MMI	MMI5	032
MMI	MMI5	025
MMI	MMI5	029
MMI	MMI5	030
MMI	MMI5	501
MMI	MMI5	504
MMI	MMI8	036
MMI	MMI8	040
MMI	MMI8	037
MMI	MMI8	039
MMI	MMI8	041
MMI	MMI8	016
MMI	MMI8	017
MMI	MMI8	801
MMI	MMI7	704
MMI	MMI7	705
MMI	MMI7	702
MMI	MMI7	703
MMI	MMI7	018
MMI	MMI7	032
MMI	MMI7	033
MMI	MMI7	034
MMI	MMI7	035
MMI	MMI7	036
MMI	MMI7	040
MMI	MMI7	037
MMI	MMI7	039
MMI	MMI7	038
MMI	MMI7	017
MMI	MMI7	701
MMI	MMI7	706
MMI	MMI3	301
MMI	MMI3	018
MMI	MMI3	020
MMI	MMI3	023
MMI	MMI3	022
MMI	MMI3	024
MMI	MMI3	026
MMI	MMI3	027
MMI	MMI3	303
MMI	MMI3	302
MMI	MMI3	605
MMI	MMI3	019
MMI	MMI3	021
MMI	MMI9	102
MMI	MMI9	103
MMI	MMI9	041
MMI	MMI9	042
MMI	MMI9	046
MMI	MMI9	044
MMI	MMI9	043
MMI	MMI9	048
MMI	MMI9	047
MMI	MMI9	101
MMI	MMI9	104
MMI	MMI9	045
MMI	MMI1	107
MMI	MMI1	004
MMI	MMI1	008
MMI	MMI1	006
MMI	MMI1	007
MMI	MMI1	009
MMI	MMI1	010
MMI	MMI1	009H
MMI	MMI1	003
MMI	MMI1	005
MMI	MMI1	106
MMI	MMI1	001
MMI	MMI1	002
MMI	MMI1	105
MMI	MMI2	203
MMI	MMI2	202
MMI	MMI2	204
MMI	MMI2	201
MMI	MMI2	011
MMI	MMI2	012
MMI	MMI2	015
MMI	MMI2	018
MMI	MMI2	016
MMI	MMI2	017
MMI	MMI2	013
MMI	MMI2	014
MMI	MMI2	205
MMI	MMI2	206
MMI	MMI2	019
MOK	MOK4	412
MOK	MOK4	411
MOK	MOK4	410
MOK	MOK4	408
MOK	MOK4	409
MOK	MOK4	407
MOK	MOK4	049
MOK	MOK4	050
MOK	MOK4	051
MOK	MOK4	052
MOK	MOK4	401
MOK	MOK4	402
MOK	MOK4	403
MOK	MOK4	404
MOK	MOK4	405
MOK	MOK4	406
MOK	MOK10	092
MOK	MOK10	091
MOK	MOK10	093
MOK	MOK10	094
MOK	MOK3	301
MOK	MOK3	018
MOK	MOK3	020
MOK	MOK3	023
MOK	MOK3	022
MOK	MOK3	024
MOK	MOK3	026
MOK	MOK3	027
MOK	MOK3	303
MOK	MOK3	302
MOK	MOK3	605
MOK	MOK3	019
MOK	MOK3	021
MOK	MOK1	203
MOK	MOK1	704
MOK	MOK1	102
MOK	MOK1	202
MOK	MOK1	204
MOK	MOK1	705
MOK	MOK1	702
MOK	MOK1	103
MOK	MOK1	107
MOK	MOK1	703
MOK	MOK1	201
MOK	MOK1	004
MOK	MOK1	008
MOK	MOK1	006
MOK	MOK1	007
MOK	MOK1	009
MOK	MOK1	010
MOK	MOK1	011
MOK	MOK1	012
MOK	MOK1	015
MOK	MOK1	018
MOK	MOK1	032
MOK	MOK1	033
MOK	MOK1	034
MOK	MOK1	035
MOK	MOK1	036
MOK	MOK1	040
MOK	MOK1	037
MOK	MOK1	039
MOK	MOK1	038
MOK	MOK1	041
MOK	MOK1	042
MOK	MOK1	046
MOK	MOK1	044
MOK	MOK1	043
MOK	MOK1	009H
MOK	MOK1	016
MOK	MOK1	017
MOK	MOK1	013
MOK	MOK1	014
MOK	MOK1	003
MOK	MOK1	005
MOK	MOK1	106
MOK	MOK1	001
MOK	MOK1	048
MOK	MOK1	047
MOK	MOK1	002
MOK	MOK1	205
MOK	MOK1	801
MOK	MOK1	206
MOK	MOK1	701
MOK	MOK1	105
MOK	MOK1	101
MOK	MOK1	706
MOK	MOK1	104
MOK	MOK1	045
MOK	MOK1	019
MOK	MOK5	608
MOK	MOK5	602
MOK	MOK5	623
MOK	MOK5	622
MOK	MOK5	625
MOK	MOK5	502
MOK	MOK5	615
MOK	MOK5	613
MOK	MOK5	601
MOK	MOK5	618
MOK	MOK5	614
MOK	MOK5	616
MOK	MOK5	619
MOK	MOK5	503
MOK	MOK5	609
MOK	MOK5	617
MOK	MOK5	620
MOK	MOK5	607
MOK	MOK5	621
MOK	MOK5	624
MOK	MOK5	026
MOK	MOK5	027
MOK	MOK5	028
MOK	MOK5	031
MOK	MOK5	032
MOK	MOK5	025
MOK	MOK5	029
MOK	MOK5	030
MOK	MOK5	501
MOK	MOK5	603
MOK	MOK5	504
MOK	MOK5	303
MOK	MOK5	606
MOK	MOK5	610
MOK	MOK5	612
MOK	MOK5	604
MOK	MOK5	302
MOK	MOK5	605
MOK	MOK5	611
MOO	MOO1	092
MOO	MOO1	203
MOO	MOO1	412
MOO	MOO1	301
MOO	MOO1	608
MOO	MOO1	602
MOO	MOO1	623
MOO	MOO1	622
MOO	MOO1	625
MOO	MOO1	502
MOO	MOO1	704
MOO	MOO1	102
MOO	MOO1	091
MOO	MOO1	202
MOO	MOO1	204
MOO	MOO1	411
MOO	MOO1	615
MOO	MOO1	613
MOO	MOO1	601
MOO	MOO1	618
MOO	MOO1	705
MOO	MOO1	702
MOO	MOO1	103
MOO	MOO1	107
MOO	MOO1	410
MOO	MOO1	408
MOO	MOO1	614
MOO	MOO1	616
MOO	MOO1	619
MOO	MOO1	503
MOO	MOO1	703
MOO	MOO1	409
MOO	MOO1	407
MOO	MOO1	609
MOO	MOO1	617
MOO	MOO1	620
MOO	MOO1	607
MOO	MOO1	621
MOO	MOO1	624
MOO	MOO1	093
MOO	MOO1	094
MOO	MOO1	201
MOO	MOO1	004
MOO	MOO1	008
MOO	MOO1	006
MOO	MOO1	007
MOO	MOO1	009
MOO	MOO1	010
MOO	MOO1	011
MOO	MOO1	012
MOO	MOO1	015
MOO	MOO1	018
MOO	MOO1	020
MOO	MOO1	023
MOO	MOO1	022
MOO	MOO1	024
MOO	MOO1	026
MOO	MOO1	027
MOO	MOO1	028
MOO	MOO1	031
MOO	MOO1	032
MOO	MOO1	025
MOO	MOO1	033
MOO	MOO1	034
MOO	MOO1	035
MOO	MOO1	036
MOO	MOO1	040
MOO	MOO1	037
MOO	MOO1	039
MOO	MOO1	038
MOO	MOO1	041
MOO	MOO1	042
MOO	MOO1	046
MOO	MOO1	044
MOO	MOO1	043
MOO	MOO1	049
MOO	MOO1	050
MOO	MOO1	051
MOO	MOO1	052
MOO	MOO1	009H
MOO	MOO1	016
MOO	MOO1	017
MOO	MOO1	029
MOO	MOO1	030
MOO	MOO1	013
MOO	MOO1	014
MOO	MOO1	003
MOO	MOO1	005
MOO	MOO1	106
MOO	MOO1	001
MOO	MOO1	048
MOO	MOO1	047
MOO	MOO1	002
MOO	MOO1	205
MOO	MOO1	401
MOO	MOO1	402
MOO	MOO1	403
MOO	MOO1	404
MOO	MOO1	801
MOO	MOO1	405
MOO	MOO1	406
MOO	MOO1	206
MOO	MOO1	701
MOO	MOO1	105
MOO	MOO1	101
MOO	MOO1	706
MOO	MOO1	501
MOO	MOO1	104
MOO	MOO1	603
MOO	MOO1	504
MOO	MOO1	303
MOO	MOO1	606
MOO	MOO1	610
MOO	MOO1	612
MOO	MOO1	604
MOO	MOO1	302
MOO	MOO1	605
MOO	MOO1	611
MOO	MOO1	045
MOO	MOO1	019
MOO	MOO1	021
OEO	OEO4	412
OEO	OEO4	411
OEO	OEO4	410
OEO	OEO4	408
OEO	OEO4	409
OEO	OEO4	407
OEO	OEO4	049
OEO	OEO4	050
OEO	OEO4	051
OEO	OEO4	052
OEO	OEO4	401
OEO	OEO4	402
OEO	OEO4	403
OEO	OEO4	404
OEO	OEO4	405
OEO	OEO4	406
OEO	OEO6	608
OEO	OEO6	602
OEO	OEO6	623
OEO	OEO6	622
OEO	OEO6	625
OEO	OEO6	615
OEO	OEO6	613
OEO	OEO6	601
OEO	OEO6	618
OEO	OEO6	614
OEO	OEO6	616
OEO	OEO6	619
OEO	OEO6	609
OEO	OEO6	617
OEO	OEO6	620
OEO	OEO6	607
OEO	OEO6	621
OEO	OEO6	624
OEO	OEO6	603
OEO	OEO6	504
OEO	OEO6	303
OEO	OEO6	606
OEO	OEO6	610
OEO	OEO6	612
OEO	OEO6	604
OEO	OEO6	302
OEO	OEO6	605
OEO	OEO6	611
OEO	OEO10	092
OEO	OEO10	091
OEO	OEO10	093
OEO	OEO10	094
OEO	OEO1	203
OEO	OEO1	502
OEO	OEO1	704
OEO	OEO1	102
OEO	OEO1	202
OEO	OEO1	204
OEO	OEO1	705
OEO	OEO1	702
OEO	OEO1	103
OEO	OEO1	107
OEO	OEO1	503
OEO	OEO1	703
OEO	OEO1	201
OEO	OEO1	004
OEO	OEO1	008
OEO	OEO1	006
OEO	OEO1	007
OEO	OEO1	009
OEO	OEO1	010
OEO	OEO1	011
OEO	OEO1	012
OEO	OEO1	015
OEO	OEO1	018
OEO	OEO1	024
OEO	OEO1	026
OEO	OEO1	027
OEO	OEO1	028
OEO	OEO1	031
OEO	OEO1	032
OEO	OEO1	025
OEO	OEO1	033
OEO	OEO1	034
OEO	OEO1	035
OEO	OEO1	036
OEO	OEO1	040
OEO	OEO1	037
OEO	OEO1	039
OEO	OEO1	038
OEO	OEO1	041
OEO	OEO1	042
OEO	OEO1	046
OEO	OEO1	044
OEO	OEO1	043
OEO	OEO1	009H
OEO	OEO1	016
OEO	OEO1	017
OEO	OEO1	029
OEO	OEO1	030
OEO	OEO1	013
OEO	OEO1	014
OEO	OEO1	003
OEO	OEO1	005
OEO	OEO1	106
OEO	OEO1	001
OEO	OEO1	048
OEO	OEO1	047
OEO	OEO1	002
OEO	OEO1	205
OEO	OEO1	801
OEO	OEO1	206
OEO	OEO1	701
OEO	OEO1	105
OEO	OEO1	101
OEO	OEO1	706
OEO	OEO1	501
OEO	OEO1	104
OEO	OEO1	504
OEO	OEO1	303
OEO	OEO1	302
OEO	OEO1	605
OEO	OEO1	045
OEO	OEO1	019
OEO	OEO3A	301
OEO	OEO3A	018
OEO	OEO3A	020
OEO	OEO3A	023
OEO	OEO3A	022
OEO	OEO3A	024
OEO	OEO3A	016
OEO	OEO3A	017
OEO	OEO3A	019
OEO	OEO3A	021
ORH	ORH1	102
ORH	ORH1	103
ORH	ORH1	107
ORH	ORH1	004
ORH	ORH1	008
ORH	ORH1	006
ORH	ORH1	007
ORH	ORH1	009
ORH	ORH1	010
ORH	ORH1	036
ORH	ORH1	040
ORH	ORH1	037
ORH	ORH1	039
ORH	ORH1	041
ORH	ORH1	042
ORH	ORH1	046
ORH	ORH1	044
ORH	ORH1	043
ORH	ORH1	009H
ORH	ORH1	016
ORH	ORH1	017
ORH	ORH1	003
ORH	ORH1	005
ORH	ORH1	106
ORH	ORH1	001
ORH	ORH1	048
ORH	ORH1	047
ORH	ORH1	002
ORH	ORH1	801
ORH	ORH1	105
ORH	ORH1	101
ORH	ORH1	104
ORH	ORH1	045
ORH	ORH7B	705
ORH	ORH7B	032
ORH	ORH7B	033
ORH	ORH7B	034
ORH	ORH7B	706
ORH	ORH10	092
ORH	ORH10	091
ORH	ORH10	093
ORH	ORH10	094
ORH	ORH3A	018
ORH	ORH3A	020
ORH	ORH3A	016
ORH	ORH3A	017
ORH	ORH3A	019
ORH	ORH2A	203
ORH	ORH2A	202
ORH	ORH2A	204
ORH	ORH2A	201
ORH	ORH2A	011
ORH	ORH2A	012
ORH	ORH2A	013
ORH	ORH2A	014
ORH	ORH7A	704
ORH	ORH7A	705
ORH	ORH7A	702
ORH	ORH7A	703
ORH	ORH7A	034
ORH	ORH7A	035
ORH	ORH7A	036
ORH	ORH7A	040
ORH	ORH7A	037
ORH	ORH7A	039
ORH	ORH7A	038
ORH	ORH7A	017
ORH	ORH7A	701
ORH	ORH3B	412
ORH	ORH3B	301
ORH	ORH3B	608
ORH	ORH3B	602
ORH	ORH3B	623
ORH	ORH3B	622
ORH	ORH3B	625
ORH	ORH3B	502
ORH	ORH3B	411
ORH	ORH3B	615
ORH	ORH3B	613
ORH	ORH3B	601
ORH	ORH3B	618
ORH	ORH3B	410
ORH	ORH3B	408
ORH	ORH3B	614
ORH	ORH3B	616
ORH	ORH3B	619
ORH	ORH3B	503
ORH	ORH3B	409
ORH	ORH3B	407
ORH	ORH3B	609
ORH	ORH3B	617
ORH	ORH3B	620
ORH	ORH3B	607
ORH	ORH3B	621
ORH	ORH3B	624
ORH	ORH3B	018
ORH	ORH3B	020
ORH	ORH3B	023
ORH	ORH3B	022
ORH	ORH3B	024
ORH	ORH3B	026
ORH	ORH3B	027
ORH	ORH3B	028
ORH	ORH3B	031
ORH	ORH3B	032
ORH	ORH3B	025
ORH	ORH3B	049
ORH	ORH3B	050
ORH	ORH3B	051
ORH	ORH3B	052
ORH	ORH3B	029
ORH	ORH3B	030
ORH	ORH3B	401
ORH	ORH3B	402
ORH	ORH3B	403
ORH	ORH3B	404
ORH	ORH3B	405
ORH	ORH3B	406
ORH	ORH3B	501
ORH	ORH3B	603
ORH	ORH3B	504
ORH	ORH3B	303
ORH	ORH3B	606
ORH	ORH3B	610
ORH	ORH3B	612
ORH	ORH3B	604
ORH	ORH3B	302
ORH	ORH3B	605
ORH	ORH3B	611
ORH	ORH3B	019
ORH	ORH3B	021
ORH	ORH2B	015
ORH	ORH2B	016
ORH	ORH2B	014
ORH	ORH2B	205
ORH	ORH2B	206
ORH	ORH2B	019
PAD	PAD4	412
PAD	PAD4	411
PAD	PAD4	410
PAD	PAD4	408
PAD	PAD4	409
PAD	PAD4	407
PAD	PAD4	049
PAD	PAD4	050
PAD	PAD4	051
PAD	PAD4	052
PAD	PAD4	401
PAD	PAD4	402
PAD	PAD4	403
PAD	PAD4	404
PAD	PAD4	405
PAD	PAD4	406
PAD	PAD5	502
PAD	PAD5	503
PAD	PAD5	026
PAD	PAD5	027
PAD	PAD5	028
PAD	PAD5	031
PAD	PAD5	032
PAD	PAD5	025
PAD	PAD5	029
PAD	PAD5	030
PAD	PAD5	501
PAD	PAD5	504
PAD	PAD8	036
PAD	PAD8	040
PAD	PAD8	037
PAD	PAD8	039
PAD	PAD8	041
PAD	PAD8	016
PAD	PAD8	017
PAD	PAD8	801
PAD	PAD10	092
PAD	PAD10	091
PAD	PAD10	093
PAD	PAD10	094
PAD	PAD6	608
PAD	PAD6	602
PAD	PAD6	623
PAD	PAD6	622
PAD	PAD6	625
PAD	PAD6	615
PAD	PAD6	613
PAD	PAD6	601
PAD	PAD6	618
PAD	PAD6	614
PAD	PAD6	616
PAD	PAD6	619
PAD	PAD6	609
PAD	PAD6	617
PAD	PAD6	620
PAD	PAD6	607
PAD	PAD6	621
PAD	PAD6	624
PAD	PAD6	603
PAD	PAD6	504
PAD	PAD6	303
PAD	PAD6	606
PAD	PAD6	610
PAD	PAD6	612
PAD	PAD6	604
PAD	PAD6	302
PAD	PAD6	605
PAD	PAD6	611
PAD	PAD7	704
PAD	PAD7	705
PAD	PAD7	702
PAD	PAD7	703
PAD	PAD7	018
PAD	PAD7	032
PAD	PAD7	033
PAD	PAD7	034
PAD	PAD7	035
PAD	PAD7	036
PAD	PAD7	040
PAD	PAD7	037
PAD	PAD7	039
PAD	PAD7	038
PAD	PAD7	017
PAD	PAD7	701
PAD	PAD7	706
PAD	PAD3	301
PAD	PAD3	018
PAD	PAD3	020
PAD	PAD3	023
PAD	PAD3	022
PAD	PAD3	024
PAD	PAD3	026
PAD	PAD3	027
PAD	PAD3	303
PAD	PAD3	302
PAD	PAD3	605
PAD	PAD3	019
PAD	PAD3	021
PAD	PAD9	102
PAD	PAD9	103
PAD	PAD9	041
PAD	PAD9	042
PAD	PAD9	046
PAD	PAD9	044
PAD	PAD9	043
PAD	PAD9	048
PAD	PAD9	047
PAD	PAD9	101
PAD	PAD9	104
PAD	PAD9	045
PAD	PAD1	107
PAD	PAD1	004
PAD	PAD1	008
PAD	PAD1	006
PAD	PAD1	007
PAD	PAD1	009
PAD	PAD1	010
PAD	PAD1	009H
PAD	PAD1	003
PAD	PAD1	005
PAD	PAD1	106
PAD	PAD1	001
PAD	PAD1	002
PAD	PAD1	105
PAD	PAD2	203
PAD	PAD2	202
PAD	PAD2	204
PAD	PAD2	201
PAD	PAD2	011
PAD	PAD2	012
PAD	PAD2	015
PAD	PAD2	018
PAD	PAD2	016
PAD	PAD2	017
PAD	PAD2	013
PAD	PAD2	014
PAD	PAD2	205
PAD	PAD2	206
PAD	PAD2	019
PAR	PAR10	092
PAR	PAR10	091
PAR	PAR10	093
PAR	PAR10	094
PAR	PAR9	102
PAR	PAR9	103
PAR	PAR9	041
PAR	PAR9	042
PAR	PAR9	046
PAR	PAR9	044
PAR	PAR9	043
PAR	PAR9	048
PAR	PAR9	047
PAR	PAR9	101
PAR	PAR9	104
PAR	PAR9	045
PAR	PAR1	107
PAR	PAR1	004
PAR	PAR1	008
PAR	PAR1	006
PAR	PAR1	007
PAR	PAR1	009
PAR	PAR1	010
PAR	PAR1	009H
PAR	PAR1	003
PAR	PAR1	005
PAR	PAR1	106
PAR	PAR1	001
PAR	PAR1	002
PAR	PAR1	105
PAR	PAR2	203
PAR	PAR2	412
PAR	PAR2	301
PAR	PAR2	608
PAR	PAR2	602
PAR	PAR2	623
PAR	PAR2	622
PAR	PAR2	625
PAR	PAR2	502
PAR	PAR2	704
PAR	PAR2	202
PAR	PAR2	204
PAR	PAR2	411
PAR	PAR2	615
PAR	PAR2	613
PAR	PAR2	601
PAR	PAR2	618
PAR	PAR2	705
PAR	PAR2	702
PAR	PAR2	410
PAR	PAR2	408
PAR	PAR2	614
PAR	PAR2	616
PAR	PAR2	619
PAR	PAR2	503
PAR	PAR2	703
PAR	PAR2	409
PAR	PAR2	407
PAR	PAR2	609
PAR	PAR2	617
PAR	PAR2	620
PAR	PAR2	607
PAR	PAR2	621
PAR	PAR2	624
PAR	PAR2	201
PAR	PAR2	011
PAR	PAR2	012
PAR	PAR2	015
PAR	PAR2	018
PAR	PAR2	020
PAR	PAR2	023
PAR	PAR2	022
PAR	PAR2	024
PAR	PAR2	026
PAR	PAR2	027
PAR	PAR2	028
PAR	PAR2	031
PAR	PAR2	032
PAR	PAR2	025
PAR	PAR2	033
PAR	PAR2	034
PAR	PAR2	035
PAR	PAR2	036
PAR	PAR2	040
PAR	PAR2	037
PAR	PAR2	039
PAR	PAR2	038
PAR	PAR2	041
PAR	PAR2	049
PAR	PAR2	050
PAR	PAR2	051
PAR	PAR2	052
PAR	PAR2	016
PAR	PAR2	017
PAR	PAR2	029
PAR	PAR2	030
PAR	PAR2	013
PAR	PAR2	014
PAR	PAR2	205
PAR	PAR2	401
PAR	PAR2	402
PAR	PAR2	403
PAR	PAR2	404
PAR	PAR2	801
PAR	PAR2	405
PAR	PAR2	406
PAR	PAR2	206
PAR	PAR2	701
PAR	PAR2	706
PAR	PAR2	501
PAR	PAR2	603
PAR	PAR2	504
PAR	PAR2	303
PAR	PAR2	606
PAR	PAR2	610
PAR	PAR2	612
PAR	PAR2	604
PAR	PAR2	302
PAR	PAR2	605
PAR	PAR2	611
PAR	PAR2	019
PAR	PAR2	021
PAU	PAU1	102
PAU	PAU1	103
PAU	PAU1	107
PAU	PAU1	004
PAU	PAU1	008
PAU	PAU1	006
PAU	PAU1	007
PAU	PAU1	009
PAU	PAU1	010
PAU	PAU1	041
PAU	PAU1	042
PAU	PAU1	046
PAU	PAU1	044
PAU	PAU1	043
PAU	PAU1	009H
PAU	PAU1	003
PAU	PAU1	005
PAU	PAU1	106
PAU	PAU1	001
PAU	PAU1	048
PAU	PAU1	047
PAU	PAU1	002
PAU	PAU1	105
PAU	PAU1	101
PAU	PAU1	104
PAU	PAU1	045
PAU	PAU6	704
PAU	PAU6	705
PAU	PAU6	032
PAU	PAU6	033
PAU	PAU6	034
PAU	PAU6	035
PAU	PAU6	706
PAU	PAU5B	026
PAU	PAU5B	027
PAU	PAU5B	028
PAU	PAU5B	025
PAU	PAU5B	029
PAU	PAU5B	030
PAU	PAU5B	603
PAU	PAU5B	504
PAU	PAU5B	303
PAU	PAU5B	604
PAU	PAU5B	605
PAU	PAU4	412
PAU	PAU4	411
PAU	PAU4	410
PAU	PAU4	408
PAU	PAU4	409
PAU	PAU4	407
PAU	PAU4	049
PAU	PAU4	050
PAU	PAU4	051
